orbit_lat,orbit_lon,orbit_alt_km,power_battery_pct,power_solar_efficiency,power_fuel_pct,thermal_temp_c,compute_cpu_pct,compute_mem_pct,comms_signal_dbm,comms_snr_db,comms_noise_floor_db,comms_frequency_mhz,comms_latency_ms,comms_packet_loss_pct,command_seq_delta,auth_token_is_valid,security_auth_failures_last_min,security_active_sessions,label
0.1202,0.0806,549.91,87.338,0.901,75.984,19.802,29.597,51.157,-84.54,13.433,-95.594,2245.453,296.828,0.505,1,1,0,1,normal
0.1203,0.0806,549.96,86.828,0.911,75.971,19.863,26.69,53.569,-82.459,13.56,-96.045,2245.436,315.054,0.548,1,1,0,1,normal
0.1203,0.0806,549.89,86.514,0.906,75.973,20.854,25.19,51.339,-82.335,13.774,-95.576,2245.411,316.618,0.83,1,1,0,1,normal
0.1204,0.0807,549.91,86.655,0.903,76.018,21.145,26.72,48.961,-81.029,14.182,-96.086,2245.426,305.576,0.729,1,1,0,1,normal
0.1204,0.0807,549.88,86.636,0.896,76.028,21.638,29.056,48.031,-82.431,14.823,-95.831,2245.441,311.872,0.885,1,1,0,1,normal
0.1205,0.0808,549.93,86.235,0.885,76.055,21.199,28.407,46.323,-83.59,15.527,-96.169,2245.449,323.477,0.791,1,1,0,1,normal
0.1205,0.0808,549.95,86.097,0.873,76.078,21.014,27.089,47.722,-84.751,15.782,-96.126,2245.47,319.869,0.882,1,1,0,1,normal
0.1206,0.0808,549.89,86.219,0.891,76.036,20.464,28.109,48.511,-84.802,13.686,-96.058,2245.47,321.608,0.605,1,1,0,1,normal
0.1207,0.0809,549.96,85.767,0.875,76.02,21.546,26.432,49.414,-84.324,14.076,-96.285,2245.484,337.566,0.562,1,1,0,1,normal
0.1207,0.0809,549.93,85.951,0.88,76.034,21.917,33.956,49.087,-83.718,12.987,-95.626,2245.485,336.346,0.436,1,1,0,1,normal
0.1208,0.0809,549.95,85.519,0.892,76.041,22.191,34.906,49.064,-83.438,13.364,-95.535,2245.516,325.061,0.373,1,1,0,1,normal
0.1208,0.081,550.03,86.167,0.893,76.054,22.008,33.745,45.719,-82.396,15.206,-95.464,2245.506,321.582,0.356,1,1,0,1,normal
0.1209,0.081,550.04,86.141,0.899,76.028,21.695,32.54,49.692,-82.865,14.995,-95.58,2245.483,320.044,0.349,1,1,0,1,normal
0.121,0.0811,549.94,86.338,0.9,76.02,21.738,31.495,49.126,-84.748,14.857,-95.582,2245.505,337.766,0.407,1,1,0,1,normal
0.121,0.0811,550.01,86.926,0.909,75.995,21.661,31.968,50.66,-85.07,13.978,-94.766,2245.527,337.716,0.398,1,1,0,1,normal
0.1211,0.0811,550.06,87.174,0.907,75.961,21.619,32.35,48.871,-83.894,12.902,-94.249,2245.506,327.634,0.163,1,1,0,1,normal
0.1211,0.0812,550.17,86.516,0.925,75.986,21.562,32.391,49.765,-82.779,14.058,-94.229,2245.52,340.674,0.396,1,1,0,1,normal
0.1212,0.0812,550.19,86.401,0.915,75.999,21.572,30.1,51.79,-81.719,13.384,-94.029,2245.496,336.796,0.535,1,1,0,1,normal
0.1212,0.0813,550.15,87.167,0.902,75.998,21.371,30.682,53.295,-80.052,13.794,-94.094,2245.519,331.784,0.746,1,1,0,1,normal
0.1213,0.0813,550.22,86.894,0.895,76.012,21.481,36.255,55.067,-79.559,12.857,-94.577,2245.494,324.469,0.51,1,1,0,1,normal
0.1214,0.0813,550.21,86.875,0.894,76.004,21.266,38.403,53.708,-80.227,12.02,-94.363,2245.472,326.178,0.624,1,1,0,1,normal
0.1214,0.0814,550.15,86.532,0.905,75.998,20.554,40.651,51.919,-78.855,10.745,-93.849,2245.466,324.283,0.455,1,1,0,1,normal
0.1215,0.0814,550.07,87.121,0.91,76.015,20.305,37.645,51.273,-79.451,10.38,-94.731,2245.48,330.637,0.358,1,1,0,1,normal
0.1215,0.0815,550.06,87.4,0.914,75.998,20.031,40.41,49.213,-79.561,10.278,-95.033,2245.481,329.565,0.383,1,1,0,1,normal
0.1216,0.0815,550.1,87.875,0.93,75.991,19.894,41.192,48.325,-79.331,10.642,-94.89,2245.473,331.873,0.417,1,1,0,1,normal
0.1217,0.0815,550.13,87.728,0.947,75.982,20.244,38.996,48.942,-79.42,10.891,-95.138,2245.458,330.994,0.683,1,1,0,1,normal
0.1217,0.0816,550.08,87.837,0.948,75.969,20.447,34.069,50.274,-79.386,11.047,-95.474,2245.438,329.229,0.342,1,1,0,1,normal
0.1218,0.0816,550.04,87.863,0.946,75.974,20.367,34.07,46.914,-81.489,11.71,-95.463,2245.41,319.496,0.21,1,1,0,1,normal
0.1218,0.0817,550.03,88.191,0.921,75.95,20.619,31.48,45.394,-80.85,11.673,-96.097,2245.434,325.025,0.392,1,1,0,1,normal
0.1219,0.0817,549.98,88.125,0.928,75.97,20.235,33.404,44.79,-81.892,11.81,-96.232,2245.421,307.9,0.266,1,1,0,1,normal
0.1219,0.0817,550.04,87.553,0.929,75.941,20.144,31.678,45.677,-82.873,11.631,-97.125,2245.42,302.046,0.388,1,1,0,1,normal
0.122,0.0818,550.04,87.523,0.954,75.967,19.84,31.852,47.291,-85.054,10.689,-96.792,2245.477,299.33,0.385,1,1,0,1,normal
0.1221,0.0818,550.02,87.102,0.931,75.978,20.367,29.528,49.479,-85.26,10.658,-96.559,2245.472,314.609,0.282,1,1,0,1,normal
0.1221,0.0818,550.0,87.363,0.919,75.978,20.466,29.503,47.385,-84.595,10.44,-97.049,2245.517,316.151,0.066,1,1,0,1,normal
0.1222,0.0819,549.93,86.849,0.918,75.969,20.896,31.138,46.185,-85.167,10.437,-96.534,2245.512,314.808,0.29,1,1,0,1,normal
0.1222,0.0819,549.99,86.556,0.917,75.976,20.593,32.263,47.122,-85.64,10.949,-96.173,2245.531,313.131,0.056,1,1,0,1,normal
0.1223,0.082,550.03,86.869,0.919,75.949,20.936,30.168,43.837,-85.224,11.13,-95.748,2245.507,298.163,0,1,1,0,1,normal
0.1223,0.082,550.06,86.56,0.905,75.957,20.806,32.737,44.629,-83.062,11.258,-96.279,2245.505,302.14,0.075,1,1,0,1,normal
0.1224,0.082,550.02,86.858,0.905,75.969,21.017,31.408,47.924,-81.503,11.434,-96.574,2245.494,321.8,0,1,1,0,1,normal
0.1224,0.0821,549.96,87.026,0.917,75.956,21.316,31.246,47.135,-80.717,11.751,-96.221,2245.477,324.38,0,1,1,0,1,normal
0.1225,0.0821,549.95,86.347,0.918,75.966,21.178,32.621,46.912,-81.306,12.144,-96.169,2245.513,321.034,0,1,1,0,1,normal
0.1226,0.0821,549.86,86.578,0.922,75.918,21.323,28.929,46.967,-81.181,12.352,-96.176,2245.486,328.557,0.034,1,1,0,1,normal
0.1226,0.0822,549.77,86.763,0.923,75.915,21.14,29.334,46.998,-79.462,12.637,-95.852,2245.509,312.794,0.22,1,1,0,1,normal
0.1227,0.0822,549.79,86.694,0.933,75.927,20.923,28.769,47.517,-79.522,12.381,-96.295,2245.505,323.574,0.174,1,1,0,1,normal
0.1227,0.0823,549.86,86.873,0.923,75.985,21.133,26.963,46.884,-78.649,12.2,-96.374,2245.496,318.347,0.07,1,1,0,1,normal
0.1228,0.0823,549.86,86.656,0.922,75.966,20.694,28.43,46.022,-81.106,12.679,-96.426,2245.499,325.225,0.036,1,1,0,1,normal
0.1228,0.0823,549.84,86.844,0.917,75.931,20.206,29.978,45.835,-81.176,13.059,-96.491,2245.49,334.896,0.004,1,1,0,1,normal
0.1229,0.0824,549.9,86.719,0.897,75.93,20.179,35.556,45.371,-82.241,13.354,-97.729,2245.504,329.531,0.069,1,1,0,1,normal
0.1229,0.0824,549.95,86.253,0.901,75.945,20.561,31.637,46.201,-82.461,13.108,-96.776,2245.529,319.035,0.075,1,1,0,1,normal
0.123,0.0824,549.99,86.557,0.902,75.945,20.361,32.293,45.198,-84.152,13.849,-96.537,2245.548,311.126,0.012,1,1,0,1,normal
0.1231,0.0825,550.01,86.406,0.928,75.958,20.448,34.308,45.325,-82.988,13.396,-96.155,2245.514,311.378,0.213,1,1,0,1,normal
0.1231,0.0825,550.04,86.287,0.914,75.972,20.551,34.482,42.963,-82.211,12.971,-96.206,2245.506,301.378,0.344,1,1,0,1,normal
0.1232,0.0826,550.03,86.814,0.909,75.939,20.946,36.221,42.274,-82.485,13.408,-96.729,2245.469,306.915,0.549,1,1,0,1,normal
0.1232,0.0826,550.06,86.933,0.904,75.961,21.352,37.103,42.545,-83.783,13.745,-96.874,2245.481,309.084,0.375,1,1,0,1,normal
0.1233,0.0826,550.06,86.731,0.929,75.94,21.636,31.506,43.338,-83.893,14.361,-97.245,2245.509,308.753,0.318,1,1,0,1,normal
0.1233,0.0827,550.01,87.062,0.93,75.935,21.087,31.915,42.43,-85.701,13.641,-97.685,2245.495,300.929,0.182,1,1,0,1,normal
0.1234,0.0827,550.04,86.775,0.948,75.942,20.824,32.61,43.824,-84.558,12.374,-97.356,2245.49,288.922,0.241,1,1,0,1,normal
0.1235,0.0828,550.02,86.494,0.928,75.957,21.619,31.876,44.631,-84.913,12.593,-97.319,2245.498,304.398,0.243,1,1,0,1,normal
0.1235,0.0828,550.04,86.211,0.912,75.986,21.94,33.152,43.738,-84.131,13.134,-96.685,2245.51,301.902,0.189,1,1,0,1,normal
0.1236,0.0828,550.01,86.303,0.903,75.973,22.262,35.521,42.347,-84.475,12.659,-96.854,2245.469,310.686,0,1,1,0,1,normal
0.1236,0.0829,550.04,86.947,0.903,75.988,21.679,33.076,40.751,-84.837,13.52,-96.423,2245.489,302.237,0,1,1,0,1,normal
0.1237,0.0829,549.98,86.965,0.896,75.988,21.586,30.823,40.069,-82.901,14.023,-96.182,2245.5,304.389,0.048,1,1,0,1,normal
0.1237,0.0829,550.01,87.106,0.904,76.009,20.884,28.783,39.844,-82.078,14.553,-96.064,2245.462,313.132,0.031,1,1,0,1,normal
0.1238,0.083,550.11,86.865,0.906,75.99,20.95,27.675,38.102,-81.498,13.945,-95.554,2245.457,306.426,0,1,1,0,1,normal
0.1239,0.083,550.08,87.356,0.897,75.971,21.028,29.903,40.422,-80.967,15.024,-95.555,2245.449,302.32,0.238,1,1,0,1,normal
0.1239,0.0831,550.07,87.309,0.895,75.978,20.683,29.417,39.952,-83.384,15.704,-95.129,2245.449,310.679,0.33,1,1,0,1,normal
0.124,0.0831,550.14,86.98,0.889,75.989,20.867,30.278,40.019,-83.632,16.713,-95.303,2245.463,296.813,0.626,1,1,0,1,normal
0.124,0.0831,550.08,87.044,0.899,75.976,20.308,28.961,40.205,-83.536,16.833,-95.041,2245.471,313.97,0.352,1,1,0,1,normal
0.1241,0.0832,550.09,86.561,0.91,75.983,20.457,34.597,40.155,-82.032,15.478,-95.603,2245.475,312.424,0.471,1,1,0,1,normal
0.1241,0.0832,550.05,87.055,0.911,75.966,21.073,32.878,41.335,-82.398,15.116,-95.536,2245.472,306.488,0.671,1,1,0,1,normal
0.1242,0.0833,550.02,87.093,0.898,75.963,21.259,30.293,42.812,-81.984,14.97,-94.931,2245.474,322.255,0.543,1,1,0,1,normal
0.1243,0.0833,550.01,86.908,0.899,75.998,21.04,29.226,42.342,-83.854,14.606,-95.114,2245.485,326.139,0.392,1,1,0,1,normal
0.1243,0.0833,549.97,86.594,0.896,76.0,20.432,33.267,43.947,-83.368,14.994,-95.874,2245.512,318.983,0.78,1,1,0,1,normal
0.1244,0.0834,549.92,86.78,0.894,76.008,21.55,35.422,45.935,-84.177,16.135,-95.916,2245.528,313.634,0.768,1,1,0,1,normal
0.1244,0.0834,549.95,87.643,0.899,76.01,21.246,31.834,45.911,-84.187,15.194,-95.749,2245.52,315.366,0.896,1,1,0,1,normal
0.1245,0.0834,549.99,87.447,0.903,75.996,21.601,35.385,45.815,-82.772,14.231,-95.763,2245.504,310.197,0.889,1,1,0,1,normal
0.1245,0.0835,549.98,87.8,0.903,75.972,22.428,36.721,44.891,-84.044,13.971,-96.019,2245.495,290.703,0.99,1,1,0,1,normal
0.1246,0.0835,550.04,87.632,0.89,75.991,22.057,38.013,43.741,-82.351,13.72,-95.905,2245.48,298.369,0.907,1,1,0,1,normal
0.1247,0.0836,550.05,87.314,0.889,76.0,22.087,37.79,43.333,-82.083,13.771,-96.506,2245.534,300.203,1.064,1,1,0,1,normal
0.1247,0.0836,549.97,86.943,0.896,75.977,22.345,37.375,42.489,-82.482,13.894,-96.022,2245.539,308.816,1.189,1,1,0,1,normal
0.1248,0.0836,550.03,86.87,0.903,75.933,22.104,38.187,43.034,-82.926,13.819,-95.597,2245.53,316.892,0.945,1,1,0,1,normal
0.1248,0.0837,550.03,86.99,0.906,75.964,22.247,41.193,44.106,-83.111,13.223,-95.565,2245.526,318.151,0.91,1,1,0,1,normal
0.1249,0.0837,549.99,86.686,0.9,75.933,21.517,42.045,46.131,-81.803,13.582,-95.933,2245.514,320.163,1.062,1,1,0,1,normal
0.1249,0.0837,549.96,86.516,0.891,75.924,20.749,41.176,46.26,-81.591,15.34,-96.274,2245.532,320.246,0.953,1,1,0,1,normal
0.125,0.0838,549.96,86.659,0.887,75.923,20.611,44.612,45.579,-82.034,13.963,-96.255,2245.521,332.686,0.949,1,1,0,1,normal
0.1251,0.0838,549.93,87.095,0.888,75.956,20.434,45.63,47.363,-80.959,13.623,-95.339,2245.516,339.234,0.651,1,1,0,1,normal
0.1251,0.0839,549.99,86.845,0.896,75.974,20.37,40.727,45.248,-79.333,13.893,-95.056,2245.508,329.987,0.707,1,1,0,1,normal
0.1252,0.0839,550.02,86.771,0.889,76.001,20.444,39.713,49.694,-80.188,11.878,-95.262,2245.508,330.33,0.822,1,1,0,1,normal
0.1252,0.0839,549.98,86.92,0.895,76.012,19.962,36.758,49.328,-80.856,11.946,-95.433,2245.521,332.342,0.631,1,1,0,1,normal
0.1253,0.084,550.02,86.916,0.906,75.988,19.608,34.574,51.872,-82.82,12.235,-94.523,2245.526,324.253,0.736,1,1,0,1,normal
0.1253,0.084,549.97,86.971,0.889,76.014,20.395,32.626,52.811,-82.76,12.416,-95.27,2245.544,318.831,0.648,1,1,0,1,normal
0.1254,0.0841,549.9,86.794,0.878,76.013,21.081,33.935,51.028,-84.611,12.301,-95.452,2245.551,324.155,0.68,1,1,0,1,normal
0.1255,0.0841,549.84,86.803,0.87,76.018,21.051,37.139,49.13,-85.453,12.762,-96.038,2245.567,322.659,0.642,1,1,0,1,normal
0.1255,0.0841,549.83,87.272,0.86,76.004,20.675,35.004,48.842,-86.545,12.822,-96.398,2245.574,316.614,0.486,1,1,0,1,normal
0.1256,0.0842,549.87,87.057,0.861,75.993,20.8,35.679,50.575,-85.3,12.677,-95.085,2245.553,314.563,0.474,1,1,0,1,normal
0.1256,0.0842,549.9,87.095,0.852,75.999,20.988,35.362,52.171,-84.164,12.366,-94.823,2245.536,307.941,0.393,1,1,0,1,normal
0.1257,0.0842,549.95,86.744,0.848,76.003,20.582,35.42,50.523,-83.87,12.897,-94.921,2245.521,320.493,0.502,1,1,0,1,normal
0.1257,0.0843,549.94,86.883,0.863,76.022,20.608,40.182,49.917,-81.865,12.377,-95.429,2245.496,317.93,0.497,1,1,0,1,normal
0.1258,0.0843,549.98,87.275,0.873,75.994,20.064,38.931,48.454,-80.984,11.935,-96.472,2245.496,308.453,0.514,1,1,0,1,normal
0.1259,0.0844,550.04,87.466,0.877,75.988,20.595,39.633,47.126,-81.093,11.84,-96.082,2245.461,296.292,0.499,1,1,0,1,normal
0.1259,0.0844,550.0,87.368,0.889,75.956,20.265,40.731,48.511,-81.629,11.962,-94.6,2245.45,305.621,0.594,1,1,0,1,normal
0.126,0.0844,549.99,87.023,0.905,75.987,20.299,38.735,47.84,-82.515,11.926,-94.128,2245.448,301.186,0.737,1,1,0,1,normal
0.126,0.0845,549.99,87.403,0.9,75.975,20.378,38.335,47.524,-81.17,11.08,-93.589,2245.5,303.143,0.847,1,1,0,1,normal
0.1261,0.0845,549.89,87.637,0.909,76.002,20.677,35.603,46.226,-80.633,12.171,-94.497,2245.508,306.42,0.727,1,1,0,1,normal
0.1261,0.0846,549.91,87.895,0.907,76.012,20.397,34.859,48.364,-82.08,13.173,-94.975,2245.524,308.55,0.809,1,1,0,1,normal
0.1262,0.0846,549.94,87.821,0.921,76.003,20.637,34.713,48.475,-82.157,15.301,-94.886,2245.511,298.089,0.697,1,1,0,1,normal
0.1263,0.0846,549.94,87.305,0.914,76.002,21.856,30.727,47.808,-81.649,16.37,-94.278,2245.5,285.446,0.626,1,1,0,1,normal
0.1263,0.0847,549.91,87.32,0.91,75.998,21.104,31.288,48.238,-82.498,16.212,-93.66,2245.475,289.635,0.847,1,1,0,1,normal
0.1264,0.0847,549.88,86.482,0.918,75.997,21.227,32.917,49.645,-83.133,15.703,-94.31,2245.494,300.688,0.781,1,1,0,1,normal
0.1264,0.0847,549.92,86.13,0.913,75.99,21.708,30.739,50.27,-83.555,15.506,-94.371,2245.519,302.94,1.035,1,1,0,1,normal
0.1265,0.0848,549.92,86.168,0.91,75.987,22.11,29.046,49.645,-83.483,14.715,-94.092,2245.519,298.206,0.918,1,1,0,1,normal
0.1265,0.0848,549.91,86.759,0.92,75.981,21.571,30.708,47.584,-83.591,14.851,-94.355,2245.518,295.868,0.652,1,1,0,1,normal
0.1266,0.0849,549.94,86.368,0.908,75.952,21.386,29.653,48.947,-85.404,14.654,-95.121,2245.523,307.195,0.682,1,1,0,1,normal
0.1266,0.0849,549.95,86.235,0.922,75.978,20.578,32.62,50.044,-84.021,14.321,-95.299,2245.479,308.666,0.662,1,1,0,1,normal
0.1267,0.0849,549.96,86.354,0.908,75.998,20.207,34.2,51.731,-83.442,14.742,-94.829,2245.492,317.239,0.633,1,1,0,1,normal
0.1268,0.085,549.98,85.912,0.905,76.01,20.244,34.015,52.699,-83.963,15.791,-94.93,2245.495,321.697,0.54,1,1,0,1,normal
0.1268,0.085,550.06,85.863,0.91,76.01,20.712,32.541,52.645,-83.49,14.866,-94.351,2245.481,324.695,0.615,1,1,0,1,normal
0.1269,0.085,550.05,85.764,0.921,76.046,20.748,34.834,53.098,-83.97,14.334,-94.872,2245.522,320.059,0.363,1,1,0,1,normal
0.1269,0.0851,550.04,85.893,0.913,76.083,20.737,36.235,51.999,-82.888,13.008,-93.979,2245.525,307.879,0.265,1,1,0,1,normal
0.127,0.0851,550.05,86.361,0.911,76.071,20.538,35.032,49.815,-84.09,13.109,-93.991,2245.502,316.772,0.014,1,1,0,1,normal
0.127,0.0852,549.97,86.301,0.912,76.046,20.753,37.664,48.468,-83.764,13.092,-95.044,2245.519,325.102,0.186,1,1,0,1,normal
0.1271,0.0852,549.98,86.05,0.899,76.057,21.21,37.675,46.724,-83.168,12.683,-95.609,2245.497,322.068,0.152,1,1,0,1,normal
0.1272,0.0852,549.98,86.752,0.883,76.08,21.618,35.244,45.998,-81.539,13.111,-95.027,2245.485,326.629,0.171,1,1,0,1,normal
0.1272,0.0853,549.98,86.85,0.896,76.069,21.447,36.852,49.545,-81.532,13.125,-94.598,2245.458,331.025,0.351,1,1,0,1,normal
0.1273,0.0853,549.98,86.507,0.884,76.081,21.056,36.534,49.294,-81.842,12.142,-94.976,2245.456,329.265,0.107,1,1,0,1,normal
0.1273,0.0853,550.04,85.61,0.89,76.078,21.557,37.181,46.849,-80.042,12.653,-95.907,2245.486,325.982,0.266,1,1,0,1,normal
0.1274,0.0854,549.97,85.701,0.912,76.06,21.117,35.13,48.162,-81.218,13.224,-95.654,2245.516,309.646,0.493,1,1,0,1,normal
0.1274,0.0854,549.93,85.844,0.905,76.032,21.683,33.765,46.357,-78.618,13.069,-95.749,2245.475,320.165,0.182,1,1,0,1,normal
0.1275,0.0855,549.88,86.268,0.908,76.008,21.329,32.636,49.063,-79.255,13.246,-95.688,2245.485,314.431,0.124,1,1,0,1,normal
0.1275,0.0855,549.98,85.924,0.907,76.041,21.478,35.451,51.657,-80.228,13.585,-96.098,2245.477,319.619,0,1,1,0,1,normal
0.1276,0.0855,549.98,86.042,0.903,76.021,20.794,37.553,51.982,-81.314,13.139,-95.62,2245.47,308.547,0,1,1,0,1,normal
0.1277,0.0856,549.97,85.926,0.915,76.006,20.914,39.453,52.009,-81.312,14.524,-95.511,2245.474,312.234,0,1,1,0,1,normal
0.1278,0.0856,549.95,85.993,0.917,76.01,20.887,37.136,50.677,-80.829,15.497,-96.115,2245.474,314.849,0.161,1,1,0,1,normal
0.1278,0.0857,550.02,86.286,0.913,76.008,20.752,34.469,53.645,-80.681,15.126,-96.026,2245.475,314.681,0.255,1,1,0,1,normal
0.1279,0.0857,550.0,86.181,0.906,75.991,20.166,32.988,54.392,-81.118,14.31,-95.815,2245.46,333.688,0.377,1,1,0,1,normal
0.1279,0.0857,550.02,86.256,0.899,75.986,19.864,34.368,54.336,-82.597,13.769,-95.572,2245.48,345.756,0.412,1,1,0,1,normal
0.128,0.0858,550.04,86.427,0.907,75.988,20.069,35.021,53.247,-83.51,12.576,-94.838,2245.466,339.743,0.228,1,1,0,1,normal
0.128,0.0858,550.03,86.446,0.901,75.957,19.984,35.176,52.962,-82.765,11.45,-94.92,2245.467,348.755,0.48,1,1,0,1,normal
0.1281,0.0859,550.04,86.81,0.898,75.964,20.6,32.907,53.535,-84.324,11.24,-95.17,2245.495,336.897,0.387,1,1,0,1,normal
0.1282,0.0859,550.03,86.469,0.892,75.952,20.54,33.753,53.685,-83.515,11.297,-96.266,2245.535,319.3,0.205,1,1,0,1,normal
0.1282,0.0859,550.04,86.376,0.924,75.952,20.744,31.079,51.955,-85.023,11.131,-95.339,2245.538,310.138,0.248,1,1,0,1,normal
0.1283,0.086,550.09,86.01,0.938,75.927,19.691,30.801,51.644,-85.277,11.309,-95.512,2245.524,304.04,0.313,1,1,0,1,normal
0.1283,0.086,550.05,85.603,0.913,75.926,19.608,30.911,49.05,-85.843,12.587,-95.169,2245.525,313.022,0.529,1,1,0,1,normal
0.1284,0.0861,550.0,86.002,0.927,75.95,19.425,28.985,47.691,-85.37,12.612,-94.695,2245.543,307.776,0.312,1,1,0,1,normal
0.1285,0.0861,550.01,86.434,0.919,75.952,20.149,28.323,47.926,-85.319,15.358,-94.207,2245.52,293.69,0.489,1,1,0,1,normal
0.1285,0.0861,550.06,86.635,0.917,75.969,20.13,29.036,46.385,-83.616,13.669,-94.805,2245.509,296.598,0.555,1,1,0,1,normal
0.1286,0.0862,549.97,86.087,0.915,75.971,20.401,30.922,44.675,-83.314,13.116,-95.311,2245.502,310.354,0.41,1,1,0,1,normal
0.1286,0.0862,549.96,86.794,0.916,75.992,19.914,27.118,44.294,-82.409,13.541,-95.144,2245.481,312.429,0.49,1,1,0,1,normal
0.1287,0.0863,549.97,86.415,0.936,75.971,20.622,28.335,44.096,-83.003,13.165,-94.436,2245.48,320.681,0.523,1,1,0,1,normal
0.1288,0.0863,549.9,87.178,0.934,75.968,19.93,24.485,43.482,-82.514,12.633,-94.306,2245.487,322.138,0.211,1,1,0,1,normal
0.1288,0.0863,549.96,87.457,0.919,75.963,20.541,21.504,45.108,-83.638,13.223,-94.868,2245.494,327.813,0.135,1,1,0,1,normal
0.1289,0.0864,549.96,86.83,0.932,75.94,20.706,21.798,45.252,-85.556,13.396,-93.943,2245.505,328.711,0.118,1,1,0,1,normal
0.1289,0.0864,549.97,87.203,0.927,75.956,21.101,26.024,43.715,-83.878,14.329,-94.339,2245.478,334.779,0.117,1,1,0,1,normal
0.129,0.0865,549.92,86.93,0.925,75.967,21.288,24.643,43.912,-84.073,13.631,-94.424,2245.466,316.206,0.19,1,1,0,1,normal
0.1291,0.0865,549.84,86.927,0.92,75.95,21.196,23.283,45.579,-84.974,14.328,-94.788,2245.494,311.204,0.533,1,1,0,1,normal
0.1291,0.0866,549.81,87.327,0.908,75.934,21.45,24.268,44.227,-82.908,15.677,-94.211,2245.507,319.356,0.402,1,1,0,1,normal
0.1292,0.0866,549.75,87.542,0.902,75.942,22.06,22.02,43.483,-80.779,14.028,-93.667,2245.508,328.962,0.246,1,1,0,1,normal
0.1292,0.0866,549.78,87.895,0.889,75.972,22.352,27.154,44.553,-80.794,13.283,-93.216,2245.512,319.922,0.085,1,1,0,1,normal
0.1293,0.0867,549.81,87.984,0.888,75.961,21.907,28.467,42.652,-81.012,12.757,-92.951,2245.503,308.771,0.034,1,1,0,1,normal
0.1294,0.0867,549.84,87.827,0.889,75.95,22.11,27.985,43.656,-81.024,12.835,-93.956,2245.53,298.351,0,1,1,0,1,normal
0.1294,0.0868,549.9,87.156,0.882,75.936,21.759,30.14,45.17,-81.102,12.613,-93.754,2245.518,296.38,0.295,1,1,0,1,normal
0.1295,0.0868,549.99,86.958,0.9,75.936,21.661,30.696,45.873,-80.199,12.675,-94.379,2245.551,297.46,0.586,1,1,0,1,normal
0.1296,0.0868,549.98,87.002,0.882,75.939,21.358,32.474,46.311,-79.03,13.263,-94.311,2245.542,306.124,0.459,1,1,0,1,normal
0.1296,0.0869,549.95,86.79,0.897,75.953,21.517,32.349,44.953,-77.737,12.984,-94.111,2245.541,318.928,0.446,1,1,0,1,normal
0.1297,0.0869,549.92,86.261,0.892,75.961,21.393,31.924,44.65,-78.654,13.131,-93.489,2245.547,315.425,0.427,1,1,0,1,normal
0.1297,0.087,549.88,86.215,0.9,75.942,21.423,33.41,47.377,-78.586,12.854,-94.488,2245.574,306.917,0.292,1,1,0,1,normal
0.1298,0.087,549.94,86.218,0.908,75.975,21.307,31.705,45.3,-80.893,12.268,-94.864,2245.578,316.629,0.48,1,1,0,1,normal
0.1298,0.087,549.91,86.588,0.915,75.979,20.566,29.375,45.047,-80.77,12.524,-94.815,2245.551,327.659,0.626,1,1,0,1,normal
0.1299,0.0871,549.95,86.222,0.913,75.973,20.67,30.347,46.88,-79.322,12.909,-94.776,2245.582,322.623,0.457,1,1,0,1,normal
0.13,0.0871,549.88,86.158,0.899,75.972,21.425,34.309,47.68,-79.249,12.3,-94.077,2245.558,318.568,0.562,1,1,0,1,normal
0.13,0.0872,549.92,85.993,0.896,75.962,21.499,31.712,46.357,-78.405,11.537,-94.333,2245.575,321.167,0.463,1,1,0,1,normal
0.1301,0.0872,549.94,85.819,0.885,75.979,21.452,33.147,49.331,-80.1,11.528,-94.445,2245.542,327.123,0.683,1,1,0,1,normal
0.1302,0.0872,549.96,86.478,0.878,75.949,21.336,32.089,50.32,-78.688,11.927,-94.559,2245.528,318.843,0.745,1,1,0,1,normal
0.1302,0.0873,549.88,86.443,0.861,75.954,21.257,29.091,47.699,-77.339,13.092,-94.611,2245.509,310.833,0.598,1,1,0,1,normal
0.1303,0.0873,549.9,86.32,0.864,75.986,21.527,30.944,48.632,-78.49,13.282,-93.802,2245.508,324.482,0.677,1,1,0,1,normal
0.1303,0.0874,549.89,86.239,0.877,75.991,22.156,30.87,49.451,-77.733,15.131,-94.318,2245.512,323.505,0.329,1,1,0,1,normal
0.1304,0.0874,549.98,86.059,0.903,76.01,22.28,31.583,51.294,-77.85,14.026,-93.579,2245.484,316.205,0.141,1,1,0,1,normal
0.1307,0.0876,549.97,86.044,0.903,76.005,21.882,30.968,50.436,-77.413,13.664,-94.001,2245.486,312.114,0.146,1,1,0,1,normal
0.1309,0.0877,550.02,85.709,0.915,76.007,21.307,30.355,51.247,-77.051,13.634,-94.422,2245.517,305.476,0.213,1,1,0,1,normal
0.131,0.0878,550.05,85.99,0.913,76.005,21.562,31.049,48.858,-77.217,12.527,-94.413,2245.525,309.492,0.293,1,1,0,1,normal
0.1311,0.0878,550.02,85.837,0.907,76.046,20.625,32.402,45.752,-77.298,12.773,-94.424,2245.521,307.047,0.297,1,1,0,1,normal
0.1311,0.0879,549.98,85.966,0.91,76.023,20.886,29.939,46.804,-78.246,11.985,-94.267,2245.514,294.929,0.3,1,1,0,1,normal
